symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,voltage
capacitor,capacitor_0.47uF_100_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.47uF 5% 100V,"capacitor,smd",1,2,0.47uF,5%,100V
capacitor,capacitor_0.47uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.47uF 5% 10V,"capacitor,smd",1,2,0.47uF,5%,10V
capacitor,capacitor_0.47uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.47uF 5% 16V,"capacitor,smd",1,2,0.47uF,5%,16V
capacitor,capacitor_0.47uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.47uF 5% 25V,"capacitor,smd",1,2,0.47uF,5%,25V
capacitor,capacitor_0.47uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.47uF 5% 50V,"capacitor,smd",1,2,0.47uF,5%,50V
capacitor,capacitor_0.47uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.47uF 5% 100V,"capacitor,smd",1,2,0.47uF,5%,100V
capacitor,capacitor_0.47uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.47uF 5% 25V,"capacitor,smd",1,2,0.47uF,5%,25V
capacitor,capacitor_0.47uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.47uF 5% 50V,"capacitor,smd",1,2,0.47uF,5%,50V
capacitor,capacitor_0.47uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.47uF 5% 100V,"capacitor,smd",1,2,0.47uF,5%,100V
capacitor,capacitor_0.47uF_50_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.47uF 5% 50V,"capacitor,smd",1,2,0.47uF,5%,50V
capacitor,capacitor_0.47uF_100_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.47uF 5% 100V,"capacitor,smd",1,2,0.47uF,5%,100V
capacitor,capacitor_0.47uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.47uF 5% 50V,"capacitor,smd",1,2,0.47uF,5%,50V
capacitor,capacitor_0.47uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.47uF 5% 100V,"capacitor,smd",1,2,0.47uF,5%,100V
capacitor,capacitor_0.47uF_200_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.47uF 5% 200V,"capacitor,smd",1,2,0.47uF,5%,200V
capacitor,capacitor_0.47uF_500_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.47uF 5% 500V,"capacitor,smd",1,2,0.47uF,5%,500V
capacitor,capacitor_0.47uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.47uF 5% 50V,"capacitor,smd",1,2,0.47uF,5%,50V
capacitor,capacitor_0.47uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.47uF 5% 100V,"capacitor,smd",1,2,0.47uF,5%,100V
capacitor,capacitor_0.47uF_200_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.47uF 5% 200V,"capacitor,smd",1,2,0.47uF,5%,200V
capacitor,capacitor_0.68uF_6.3_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.68uF 5% 6.3V,"capacitor,smd",1,2,0.68uF,5%,6.3V
capacitor,capacitor_0.68uF_10_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.68uF 5% 10V,"capacitor,smd",1,2,0.68uF,5%,10V
capacitor,capacitor_0.68uF_16_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.68uF 5% 16V,"capacitor,smd",1,2,0.68uF,5%,16V
capacitor,capacitor_0.68uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.68uF 5% 10V,"capacitor,smd",1,2,0.68uF,5%,10V
capacitor,capacitor_0.68uF_16_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.68uF 5% 16V,"capacitor,smd",1,2,0.68uF,5%,16V
capacitor,capacitor_0.68uF_25_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.68uF 5% 25V,"capacitor,smd",1,2,0.68uF,5%,25V
capacitor,capacitor_0.68uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.68uF 5% 10V,"capacitor,smd",1,2,0.68uF,5%,10V
capacitor,capacitor_0.68uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.68uF 5% 16V,"capacitor,smd",1,2,0.68uF,5%,16V
capacitor,capacitor_0.68uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.68uF 5% 25V,"capacitor,smd",1,2,0.68uF,5%,25V
capacitor,capacitor_0.68uF_50_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.68uF 5% 50V,"capacitor,smd",1,2,0.68uF,5%,50V
capacitor,capacitor_0.68uF_100_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.68uF 5% 100V,"capacitor,smd",1,2,0.68uF,5%,100V
capacitor,capacitor_0.68uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.68uF 5% 10V,"capacitor,smd",1,2,0.68uF,5%,10V
capacitor,capacitor_0.68uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.68uF 5% 16V,"capacitor,smd",1,2,0.68uF,5%,16V
capacitor,capacitor_0.68uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.68uF 5% 25V,"capacitor,smd",1,2,0.68uF,5%,25V
capacitor,capacitor_0.68uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.68uF 5% 50V,"capacitor,smd",1,2,0.68uF,5%,50V
capacitor,capacitor_0.68uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.68uF 5% 100V,"capacitor,smd",1,2,0.68uF,5%,100V
capacitor,capacitor_0.68uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.68uF 5% 25V,"capacitor,smd",1,2,0.68uF,5%,25V
capacitor,capacitor_0.68uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.68uF 5% 50V,"capacitor,smd",1,2,0.68uF,5%,50V
capacitor,capacitor_0.68uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.68uF 5% 100V,"capacitor,smd",1,2,0.68uF,5%,100V
capacitor,capacitor_0.68uF_50_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.68uF 5% 50V,"capacitor,smd",1,2,0.68uF,5%,50V
capacitor,capacitor_0.68uF_100_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.68uF 5% 100V,"capacitor,smd",1,2,0.68uF,5%,100V
capacitor,capacitor_0.68uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.68uF 5% 50V,"capacitor,smd",1,2,0.68uF,5%,50V
capacitor,capacitor_0.68uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.68uF 5% 100V,"capacitor,smd",1,2,0.68uF,5%,100V
capacitor,capacitor_0.68uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.68uF 5% 50V,"capacitor,smd",1,2,0.68uF,5%,50V
capacitor,capacitor_0.68uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.68uF 5% 100V,"capacitor,smd",1,2,0.68uF,5%,100V
capacitor,capacitor_0.68uF_200_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.68uF 5% 200V,"capacitor,smd",1,2,0.68uF,5%,200V
capacitor,capacitor_1.0uF_6.3_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 1.0uF 5% 6.3V,"capacitor,smd",1,2,1.0uF,5%,6.3V
capacitor,capacitor_1.0uF_6.3_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 1.0uF 5% 6.3V,"capacitor,smd",1,2,1.0uF,5%,6.3V
capacitor,capacitor_1.0uF_10_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 1.0uF 5% 10V,"capacitor,smd",1,2,1.0uF,5%,10V
capacitor,capacitor_1.0uF_16_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 1.0uF 5% 16V,"capacitor,smd",1,2,1.0uF,5%,16V
capacitor,capacitor_1.0uF_25_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 1.0uF 5% 25V,"capacitor,smd",1,2,1.0uF,5%,25V
capacitor,capacitor_1.0uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 1.0uF 5% 10V,"capacitor,smd",1,2,1.0uF,5%,10V
capacitor,capacitor_1.0uF_16_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 1.0uF 5% 16V,"capacitor,smd",1,2,1.0uF,5%,16V
capacitor,capacitor_1.0uF_25_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 1.0uF 5% 25V,"capacitor,smd",1,2,1.0uF,5%,25V
capacitor,capacitor_1.0uF_50_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 1.0uF 5% 50V,"capacitor,smd",1,2,1.0uF,5%,50V
capacitor,capacitor_1.0uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 1.0uF 5% 10V,"capacitor,smd",1,2,1.0uF,5%,10V
capacitor,capacitor_1.0uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 1.0uF 5% 16V,"capacitor,smd",1,2,1.0uF,5%,16V
capacitor,capacitor_1.0uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 1.0uF 5% 25V,"capacitor,smd",1,2,1.0uF,5%,25V
capacitor,capacitor_1.0uF_50_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 1.0uF 5% 50V,"capacitor,smd",1,2,1.0uF,5%,50V
capacitor,capacitor_1.0uF_100_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 1.0uF 5% 100V,"capacitor,smd",1,2,1.0uF,5%,100V
capacitor,capacitor_1.0uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 1.0uF 5% 10V,"capacitor,smd",1,2,1.0uF,5%,10V
capacitor,capacitor_1.0uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 1.0uF 5% 16V,"capacitor,smd",1,2,1.0uF,5%,16V
capacitor,capacitor_1.0uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 1.0uF 5% 25V,"capacitor,smd",1,2,1.0uF,5%,25V
capacitor,capacitor_1.0uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 1.0uF 5% 50V,"capacitor,smd",1,2,1.0uF,5%,50V
capacitor,capacitor_1.0uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 1.0uF 5% 100V,"capacitor,smd",1,2,1.0uF,5%,100V
capacitor,capacitor_1.0uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 1.0uF 5% 25V,"capacitor,smd",1,2,1.0uF,5%,25V
capacitor,capacitor_1.0uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 1.0uF 5% 50V,"capacitor,smd",1,2,1.0uF,5%,50V
capacitor,capacitor_1.0uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 1.0uF 5% 100V,"capacitor,smd",1,2,1.0uF,5%,100V
capacitor,capacitor_1.0uF_200_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 1.0uF 5% 200V,"capacitor,smd",1,2,1.0uF,5%,200V
capacitor,capacitor_1.0uF_50_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 1.0uF 5% 50V,"capacitor,smd",1,2,1.0uF,5%,50V
capacitor,capacitor_1.0uF_100_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 1.0uF 5% 100V,"capacitor,smd",1,2,1.0uF,5%,100V
capacitor,capacitor_1.0uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 1.0uF 5% 50V,"capacitor,smd",1,2,1.0uF,5%,50V
capacitor,capacitor_1.0uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 1.0uF 5% 100V,"capacitor,smd",1,2,1.0uF,5%,100V
capacitor,capacitor_1.0uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 1.0uF 5% 50V,"capacitor,smd",1,2,1.0uF,5%,50V
capacitor,capacitor_1.0uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 1.0uF 5% 100V,"capacitor,smd",1,2,1.0uF,5%,100V
capacitor,capacitor_1.0uF_200_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 1.0uF 5% 200V,"capacitor,smd",1,2,1.0uF,5%,200V
capacitor,capacitor_2.2uF_6.3_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 2.2uF 5% 6.3V,"capacitor,smd",1,2,2.2uF,5%,6.3V
capacitor,capacitor_2.2uF_10_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 2.2uF 5% 10V,"capacitor,smd",1,2,2.2uF,5%,10V
capacitor,capacitor_2.2uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 2.2uF 5% 10V,"capacitor,smd",1,2,2.2uF,5%,10V
capacitor,capacitor_2.2uF_16_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 2.2uF 5% 16V,"capacitor,smd",1,2,2.2uF,5%,16V
capacitor,capacitor_2.2uF_25_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 2.2uF 5% 25V,"capacitor,smd",1,2,2.2uF,5%,25V
capacitor,capacitor_2.2uF_50_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 2.2uF 5% 50V,"capacitor,smd",1,2,2.2uF,5%,50V
capacitor,capacitor_2.2uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 2.2uF 5% 10V,"capacitor,smd",1,2,2.2uF,5%,10V
capacitor,capacitor_2.2uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 2.2uF 5% 16V,"capacitor,smd",1,2,2.2uF,5%,16V
capacitor,capacitor_2.2uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 2.2uF 5% 25V,"capacitor,smd",1,2,2.2uF,5%,25V
capacitor,capacitor_2.2uF_50_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 2.2uF 5% 50V,"capacitor,smd",1,2,2.2uF,5%,50V
capacitor,capacitor_2.2uF_100_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 2.2uF 5% 100V,"capacitor,smd",1,2,2.2uF,5%,100V
capacitor,capacitor_2.2uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 2.2uF 5% 10V,"capacitor,smd",1,2,2.2uF,5%,10V
capacitor,capacitor_2.2uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 2.2uF 5% 16V,"capacitor,smd",1,2,2.2uF,5%,16V
capacitor,capacitor_2.2uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 2.2uF 5% 25V,"capacitor,smd",1,2,2.2uF,5%,25V
capacitor,capacitor_2.2uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 2.2uF 5% 50V,"capacitor,smd",1,2,2.2uF,5%,50V
capacitor,capacitor_2.2uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 2.2uF 5% 100V,"capacitor,smd",1,2,2.2uF,5%,100V
capacitor,capacitor_2.2uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 2.2uF 5% 25V,"capacitor,smd",1,2,2.2uF,5%,25V
capacitor,capacitor_2.2uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 2.2uF 5% 50V,"capacitor,smd",1,2,2.2uF,5%,50V
capacitor,capacitor_2.2uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 2.2uF 5% 100V,"capacitor,smd",1,2,2.2uF,5%,100V
capacitor,capacitor_2.2uF_50_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 2.2uF 5% 50V,"capacitor,smd",1,2,2.2uF,5%,50V
capacitor,capacitor_2.2uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 2.2uF 5% 50V,"capacitor,smd",1,2,2.2uF,5%,50V
capacitor,capacitor_2.2uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 2.2uF 5% 100V,"capacitor,smd",1,2,2.2uF,5%,100V
capacitor,capacitor_2.2uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 2.2uF 5% 50V,"capacitor,smd",1,2,2.2uF,5%,50V
capacitor,capacitor_2.2uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 2.2uF 5% 100V,"capacitor,smd",1,2,2.2uF,5%,100V
capacitor,capacitor_4.7uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 4.7uF 5% 10V,"capacitor,smd",1,2,4.7uF,5%,10V
capacitor,capacitor_4.7uF_16_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 4.7uF 5% 16V,"capacitor,smd",1,2,4.7uF,5%,16V
capacitor,capacitor_4.7uF_25_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 4.7uF 5% 25V,"capacitor,smd",1,2,4.7uF,5%,25V
capacitor,capacitor_4.7uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 4.7uF 5% 10V,"capacitor,smd",1,2,4.7uF,5%,10V
capacitor,capacitor_4.7uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 4.7uF 5% 16V,"capacitor,smd",1,2,4.7uF,5%,16V
capacitor,capacitor_4.7uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 4.7uF 5% 25V,"capacitor,smd",1,2,4.7uF,5%,25V
capacitor,capacitor_4.7uF_50_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 4.7uF 5% 50V,"capacitor,smd",1,2,4.7uF,5%,50V
capacitor,capacitor_4.7uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 4.7uF 5% 10V,"capacitor,smd",1,2,4.7uF,5%,10V
capacitor,capacitor_4.7uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 4.7uF 5% 16V,"capacitor,smd",1,2,4.7uF,5%,16V
capacitor,capacitor_4.7uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 4.7uF 5% 25V,"capacitor,smd",1,2,4.7uF,5%,25V
capacitor,capacitor_4.7uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 4.7uF 5% 50V,"capacitor,smd",1,2,4.7uF,5%,50V
capacitor,capacitor_4.7uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 4.7uF 5% 100V,"capacitor,smd",1,2,4.7uF,5%,100V
capacitor,capacitor_4.7uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 4.7uF 5% 25V,"capacitor,smd",1,2,4.7uF,5%,25V
capacitor,capacitor_4.7uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 4.7uF 5% 50V,"capacitor,smd",1,2,4.7uF,5%,50V
capacitor,capacitor_4.7uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 4.7uF 5% 100V,"capacitor,smd",1,2,4.7uF,5%,100V
capacitor,capacitor_4.7uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 4.7uF 5% 50V,"capacitor,smd",1,2,4.7uF,5%,50V
capacitor,capacitor_4.7uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 4.7uF 5% 100V,"capacitor,smd",1,2,4.7uF,5%,100V
capacitor,capacitor_4.7uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 4.7uF 5% 50V,"capacitor,smd",1,2,4.7uF,5%,50V
capacitor,capacitor_4.7uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 4.7uF 5% 100V,"capacitor,smd",1,2,4.7uF,5%,100V
capacitor,capacitor_10uF_6.3_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 10uF 5% 6.3V,"capacitor,smd",1,2,10uF,5%,6.3V
capacitor,capacitor_10uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 10uF 5% 10V,"capacitor,smd",1,2,10uF,5%,10V
capacitor,capacitor_10uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 10uF 5% 10V,"capacitor,smd",1,2,10uF,5%,10V
capacitor,capacitor_10uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 10uF 5% 16V,"capacitor,smd",1,2,10uF,5%,16V
capacitor,capacitor_10uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 10uF 5% 25V,"capacitor,smd",1,2,10uF,5%,25V
capacitor,capacitor_10uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 10uF 5% 10V,"capacitor,smd",1,2,10uF,5%,10V
capacitor,capacitor_10uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 10uF 5% 16V,"capacitor,smd",1,2,10uF,5%,16V
capacitor,capacitor_10uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 10uF 5% 25V,"capacitor,smd",1,2,10uF,5%,25V
capacitor,capacitor_10uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 10uF 5% 50V,"capacitor,smd",1,2,10uF,5%,50V
capacitor,capacitor_10uF_16_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 10uF 5% 16V,"capacitor,smd",1,2,10uF,5%,16V
capacitor,capacitor_10uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 10uF 5% 25V,"capacitor,smd",1,2,10uF,5%,25V
capacitor,capacitor_10uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 10uF 5% 50V,"capacitor,smd",1,2,10uF,5%,50V
capacitor,capacitor_10uF_25_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 10uF 5% 25V,"capacitor,smd",1,2,10uF,5%,25V
capacitor,capacitor_10uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 10uF 5% 50V,"capacitor,smd",1,2,10uF,5%,50V
capacitor,capacitor_22uF_6.3_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 22uF 5% 6.3V,"capacitor,smd",1,2,22uF,5%,6.3V
capacitor,capacitor_22uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 22uF 5% 10V,"capacitor,smd",1,2,22uF,5%,10V
capacitor,capacitor_22uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 22uF 5% 10V,"capacitor,smd",1,2,22uF,5%,10V
capacitor,capacitor_22uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 22uF 5% 16V,"capacitor,smd",1,2,22uF,5%,16V
capacitor,capacitor_22uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 22uF 5% 25V,"capacitor,smd",1,2,22uF,5%,25V
capacitor,capacitor_22uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 22uF 5% 50V,"capacitor,smd",1,2,22uF,5%,50V
capacitor,capacitor_22uF_16_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 22uF 5% 16V,"capacitor,smd",1,2,22uF,5%,16V
capacitor,capacitor_22uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 22uF 5% 25V,"capacitor,smd",1,2,22uF,5%,25V
capacitor,capacitor_22uF_25_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 22uF 5% 25V,"capacitor,smd",1,2,22uF,5%,25V
capacitor,capacitor_22uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 22uF 5% 50V,"capacitor,smd",1,2,22uF,5%,50V
capacitor,capacitor_47uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 47uF 5% 10V,"capacitor,smd",1,2,47uF,5%,10V
capacitor,capacitor_47uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 47uF 5% 16V,"capacitor,smd",1,2,47uF,5%,16V
capacitor,capacitor_47uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 47uF 5% 25V,"capacitor,smd",1,2,47uF,5%,25V
capacitor,capacitor_47uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 47uF 5% 50V,"capacitor,smd",1,2,47uF,5%,50V
capacitor,capacitor_47uF_500_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 47uF 5% 500V,"capacitor,smd",1,2,47uF,5%,500V
capacitor,capacitor_47uF_25_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 47uF 5% 25V,"capacitor,smd",1,2,47uF,5%,25V
capacitor,capacitor_47uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 47uF 5% 50V,"capacitor,smd",1,2,47uF,5%,50V
capacitor,capacitor_100uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 100uF 5% 10V,"capacitor,smd",1,2,100uF,5%,10V
capacitor,capacitor_100uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 100uF 5% 16V,"capacitor,smd",1,2,100uF,5%,16V
capacitor,capacitor_100uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 100uF 5% 25V,"capacitor,smd",1,2,100uF,5%,25V
capacitor,capacitor_100uF_200_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 100uF 5% 200V,"capacitor,smd",1,2,100uF,5%,200V
capacitor,capacitor__10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor  5% 10V,"capacitor,smd",1,2,,5%,10V
